defined_class	defined_class_name	attribute1	attribute1_name	attribute2	attribute2_name	exact_synonyms	broad_synonyms	narrow_synonyms	related_synonyms	xrefs	orcids
OBA:2053218	PTPRF/PTPRS protein amount ratio in blood	OBA:2052071		OBA:2052776		PTPRF/PTPRS protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053219	PTPRF/SDC1 protein amount ratio in blood	OBA:2052071		OBA:2052777		PTPRF/SDC1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053220	PTPRM/SELE protein amount ratio in blood	OBA:2052072		OBA:2052778		PTPRM/SELE protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053221	PTPRN2/RTBDN protein amount ratio in blood	OBA:2052073		OBA:2052779		PTPRN2/RTBDN protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053222	PVALB/RILP protein amount ratio in blood	OBA:2052074		OBA:2052044		PVALB/RILP protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053223	PVALB/TST protein amount ratio in blood	OBA:2052074		OBA:2052737		PVALB/TST protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053224	QDPR/THOP1 protein amount ratio in blood	OBA:2052075		OBA:2052780		QDPR/THOP1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053225	QPCT/RNASET2 protein amount ratio in blood	OBA:2052076		OBA:2052760		QPCT/RNASET2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053226	RARRES2/ST6GAL1 protein amount ratio in blood	OBA:2052077		OBA:2052781		RARRES2/ST6GAL1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053227	RARRES2/TFPI protein amount ratio in blood	OBA:2052077		OBA:2052782		RARRES2/TFPI protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053228	REG1A/REG3A protein amount ratio in blood	OBA:2052078		OBA:2052783		REG1A/REG3A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053229	REG1A/REG4 protein amount ratio in blood	OBA:2052078		OBA:2052080		REG1A/REG4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053230	REG1A/SPINK1 protein amount ratio in blood	OBA:2052078		OBA:2052686		REG1A/SPINK1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053231	REG1A/TFF3 protein amount ratio in blood	OBA:2052078		OBA:2052784		REG1A/TFF3 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053232	REG1B/REG3A protein amount ratio in blood	OBA:2052079		OBA:2052783		REG1B/REG3A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053233	REG4/SPINK4 protein amount ratio in blood	OBA:2052080		OBA:2052785		REG4/SPINK4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053234	RELT/TNFRSF1A protein amount ratio in blood	OBA:2052081		OBA:2051975		RELT/TNFRSF1A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053235	BCR/CLIP2 protein amount ratio in blood	OBA:2052082		OBA:2052511		BCR/CLIP2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053236	BCR/DAPP1 protein amount ratio in blood	OBA:2052082		OBA:2052519		BCR/DAPP1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053237	BCR/DCTN1 protein amount ratio in blood	OBA:2052082		OBA:2052250		BCR/DCTN1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053238	BCR/DECR1 protein amount ratio in blood	OBA:2052082		OBA:2052279		BCR/DECR1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053239	BCR/FOXO1 protein amount ratio in blood	OBA:2052082		OBA:2052290		BCR/FOXO1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053240	BCR/GOPC protein amount ratio in blood	OBA:2052082		OBA:2052113		BCR/GOPC protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053241	BCR/GRAP2 protein amount ratio in blood	OBA:2052082		OBA:2052119		BCR/GRAP2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053242	BCR/ICA1 protein amount ratio in blood	OBA:2052082		OBA:2051970		BCR/ICA1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053243	BCR/ITGB1BP2 protein amount ratio in blood	OBA:2052082		OBA:2052620		BCR/ITGB1BP2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053244	BCR/MITD1 protein amount ratio in blood	OBA:2052082		OBA:2052392		BCR/MITD1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053245	BCR/NFATC1 protein amount ratio in blood	OBA:2052082		OBA:2052537		BCR/NFATC1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053246	BCR/PLXNA4 protein amount ratio in blood	OBA:2052082		OBA:2052142		BCR/PLXNA4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053247	BCR/TXLNA protein amount ratio in blood	OBA:2052082		OBA:2052736		BCR/TXLNA protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053248	BCR/VASH1 protein amount ratio in blood	OBA:2052082		OBA:2051982		BCR/VASH1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053249	BIN2/CIAPIN1 protein amount ratio in blood	OBA:2052083		OBA:2052504		BIN2/CIAPIN1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053250	BIN2/CNST protein amount ratio in blood	OBA:2052083		OBA:2052487		BIN2/CNST protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053251	BIN2/CORO1A protein amount ratio in blood	OBA:2052083		OBA:2052221		BIN2/CORO1A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053252	BIN2/EREG protein amount ratio in blood	OBA:2052083		OBA:2052451		BIN2/EREG protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053253	BIN2/F11R protein amount ratio in blood	OBA:2052083		OBA:2052596		BIN2/F11R protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053254	BIN2/FYB1 protein amount ratio in blood	OBA:2052083		OBA:2052180		BIN2/FYB1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053255	BIN2/HARS1 protein amount ratio in blood	OBA:2052083		OBA:2052039		BIN2/HARS1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053256	BIN2/MESD protein amount ratio in blood	OBA:2052083		OBA:2052211		BIN2/MESD protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053257	BIN2/NCK2 protein amount ratio in blood	OBA:2052083		OBA:2052424		BIN2/NCK2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053258	BIN2/PDLIM7 protein amount ratio in blood	OBA:2052083		OBA:2052257		BIN2/PDLIM7 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053259	BIN2/PLA2G4A protein amount ratio in blood	OBA:2052083		OBA:2052269		BIN2/PLA2G4A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053260	DNPH1/NSFL1C protein amount ratio in blood	OBA:2052084		OBA:2052556		DNPH1/NSFL1C protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053261	DNPH1/PDGFB protein amount ratio in blood	OBA:2052084		OBA:2052255		DNPH1/PDGFB protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053262	DNPH1/PKLR protein amount ratio in blood	OBA:2052084		OBA:2052266		DNPH1/PKLR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053263	DNPH1/PSMG3 protein amount ratio in blood	OBA:2052084		OBA:2052733		DNPH1/PSMG3 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053264	DOK2/FADD protein amount ratio in blood	OBA:2052085		OBA:2052599		DOK2/FADD protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053265	DOK2/GRAP2 protein amount ratio in blood	OBA:2052085		OBA:2052119		DOK2/GRAP2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053266	DOK2/LACTB2 protein amount ratio in blood	OBA:2052085		OBA:2052476		DOK2/LACTB2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053267	DOK2/LAT2 protein amount ratio in blood	OBA:2052085		OBA:2052481		DOK2/LAT2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053268	DOK2/MESD protein amount ratio in blood	OBA:2052085		OBA:2052211		DOK2/MESD protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053269	DOK2/PDLIM7 protein amount ratio in blood	OBA:2052085		OBA:2052257		DOK2/PDLIM7 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053270	DOK2/PPP1R12A protein amount ratio in blood	OBA:2052085		OBA:2052135		DOK2/PPP1R12A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053271	DOK2/PPP1R2 protein amount ratio in blood	OBA:2052085		OBA:2052136		DOK2/PPP1R2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053272	DOK2/SNAP23 protein amount ratio in blood	OBA:2052085		OBA:2052676		DOK2/SNAP23 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053273	DOK2/SNX9 protein amount ratio in blood	OBA:2052085		OBA:2052682		DOK2/SNX9 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053274	DPP4/ITGB1 protein amount ratio in blood	OBA:2052086		OBA:2052621		DPP4/ITGB1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053275	DPP6/NELL2 protein amount ratio in blood	OBA:2052087		OBA:2052535		DPP6/NELL2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053276	DPP6/NRCAM protein amount ratio in blood	OBA:2052087		OBA:2052555		DPP6/NRCAM protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053277	DPP6/SEZ6L2 protein amount ratio in blood	OBA:2052087		OBA:2052786		DPP6/SEZ6L2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053278	DPP6/SEZ6L protein amount ratio in blood	OBA:2052087		OBA:2052664		DPP6/SEZ6L protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053279	DPP7/GLB1 protein amount ratio in blood	OBA:2052058		OBA:2052190		DPP7/GLB1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053280	DPP7/LGMN protein amount ratio in blood	OBA:2052058		OBA:2052496		DPP7/LGMN protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053281	DPP7/MCFD2 protein amount ratio in blood	OBA:2052058		OBA:2052206		DPP7/MCFD2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053282	DPP7/PLA2G15 protein amount ratio in blood	OBA:2052058		OBA:2052267		DPP7/PLA2G15 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053283	DPP7/SIAE protein amount ratio in blood	OBA:2052058		OBA:2052668		DPP7/SIAE protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053284	DPP7/TPP1 protein amount ratio in blood	OBA:2052058		OBA:2052787		DPP7/TPP1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053285	BIN2/SNAP29 protein amount ratio in blood	OBA:2052083		OBA:2052677		BIN2/SNAP29 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053286	BIN2/STIP1 protein amount ratio in blood	OBA:2052083		OBA:2052023		BIN2/STIP1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053287	BIN2/TBC1D23 protein amount ratio in blood	OBA:2052083		OBA:2051992		BIN2/TBC1D23 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053288	BIN2/TJAP1 protein amount ratio in blood	OBA:2052083		OBA:2052788		BIN2/TJAP1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053289	BIN2/TMSB10 protein amount ratio in blood	OBA:2052083		OBA:2052005		BIN2/TMSB10 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053290	BIN2/VTA1 protein amount ratio in blood	OBA:2052083		OBA:2052755		BIN2/VTA1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053291	BIRC2/CD40LG protein amount ratio in blood	OBA:2052088		OBA:2052305		BIRC2/CD40LG protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053292	BLMH/EGFR protein amount ratio in blood	OBA:2052089		OBA:2052660		BLMH/EGFR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053293	BLMH/PEAR1 protein amount ratio in blood	OBA:2052089		OBA:2052258		BLMH/PEAR1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053294	BLMH/SERPINE1 protein amount ratio in blood	OBA:2052089		OBA:2052706		BLMH/SERPINE1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053295	BLVRB/CA1 protein amount ratio in blood	OBA:2052090		OBA:2052695		BLVRB/CA1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053296	BLVRB/CA2 protein amount ratio in blood	OBA:2052090		OBA:2052462		BLVRB/CA2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053297	BLVRB/CA3 protein amount ratio in blood	OBA:2052090		OBA:2052463		BLVRB/CA3 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053298	BLVRB/HAGH protein amount ratio in blood	OBA:2052090		OBA:2052038		BLVRB/HAGH protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053299	BLVRB/HBQ1 protein amount ratio in blood	OBA:2052090		OBA:2051986		BLVRB/HBQ1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053300	BLVRB/HMBS protein amount ratio in blood	OBA:2052090		OBA:2051991		BLVRB/HMBS protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053301	BLVRB/PKLR protein amount ratio in blood	OBA:2052090		OBA:2052266		BLVRB/PKLR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053302	BLVRB/PSMD9 protein amount ratio in blood	OBA:2052090		OBA:2052066		BLVRB/PSMD9 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053303	BMP6/SPINT2 protein amount ratio in blood	OBA:2052091		OBA:2052689		BMP6/SPINT2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053304	BPIFB1/GLRX protein amount ratio in blood	OBA:2052092		OBA:2052172		BPIFB1/GLRX protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053305	BSG/CKAP4 protein amount ratio in blood	OBA:2052052		OBA:2052505		BSG/CKAP4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053306	BSG/interleukin 12 protein amount ratio in blood	OBA:2052052		OBA:VT0008616		BSG/interleukin 12 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053307	BSG/LAMP3 protein amount ratio in blood	OBA:2052052		OBA:2052480		BSG/LAMP3 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053308	BSG/LY9 protein amount ratio in blood	OBA:2052052		OBA:2052789		BSG/LY9 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053309	BSG/PCDH1 protein amount ratio in blood	OBA:2052052		OBA:2052271		BSG/PCDH1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053310	RWDD1/STAMBP protein amount ratio in blood	OBA:2052051		OBA:2052021		RWDD1/STAMBP protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053311	RWDD1/SULT1A1 protein amount ratio in blood	OBA:2052051		OBA:2052030		RWDD1/SULT1A1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053312	RWDD1/SUMF2 protein amount ratio in blood	OBA:2052051		OBA:2052790		RWDD1/SUMF2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053313	RWDD1/TXNDC5 protein amount ratio in blood	OBA:2052051		OBA:2052775		RWDD1/TXNDC5 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053314	RWDD1/VTA1 protein amount ratio in blood	OBA:2052051		OBA:2052755		RWDD1/VTA1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053315	S100A11/S100A12 protein amount ratio in blood	OBA:2052093		OBA:2052094		S100A11/S100A12 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053316	S100A11/SERPINB8 protein amount ratio in blood	OBA:2052093		OBA:2052791		S100A11/SERPINB8 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053317	S100A12/S100P protein amount ratio in blood	OBA:2052094		OBA:2052792		S100A12/S100P protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053318	S100A4/SNAP29 protein amount ratio in blood	OBA:2052095		OBA:2052677		S100A4/SNAP29 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053319	S100A4/SNX9 protein amount ratio in blood	OBA:2052095		OBA:2052682		S100A4/SNX9 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053320	SAMD9L/SRPK2 protein amount ratio in blood	OBA:2052096		OBA:2052692		SAMD9L/SRPK2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053321	SAMD9L/TBC1D5 protein amount ratio in blood	OBA:2052096		OBA:2051993		SAMD9L/TBC1D5 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053322	SCAMP3/STX4 protein amount ratio in blood	OBA:2052097		OBA:2052027		SCAMP3/STX4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053323	SCAMP3/TBC1D23 protein amount ratio in blood	OBA:2052097		OBA:2051992		SCAMP3/TBC1D23 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053324	SCAMP3/VPS53 protein amount ratio in blood	OBA:2052097		OBA:2052735		SCAMP3/VPS53 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053325	SCARA5/SCARF2 protein amount ratio in blood	OBA:2052098		OBA:2052696		SCARA5/SCARF2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053326	SCARA5/TGFBI protein amount ratio in blood	OBA:2052098		OBA:2051999		SCARA5/TGFBI protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053327	BCAN/DPP6 protein amount ratio in blood	OBA:2052099		OBA:2052087		BCAN/DPP6 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053328	BCAN/KLK6 protein amount ratio in blood	OBA:2052099		OBA:2052632		BCAN/KLK6 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053329	BCAN/MOG protein amount ratio in blood	OBA:2052099		OBA:2052399		BCAN/MOG protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053330	BCAN/NCAN protein amount ratio in blood	OBA:2052099		OBA:2052793		BCAN/NCAN protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053331	BCAN/NPTXR protein amount ratio in blood	OBA:2052099		OBA:2052794		BCAN/NPTXR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053332	BCL2L11/ITGA6 protein amount ratio in blood	OBA:2052100		OBA:2052641		BCL2L11/ITGA6 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053333	BCL2L11/RAB6A protein amount ratio in blood	OBA:2052100		OBA:2052795		BCL2L11/RAB6A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053334	BCL2L11/VASH1 protein amount ratio in blood	OBA:2052100		OBA:2051982		BCL2L11/VASH1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053335	CD63/EDAR protein amount ratio in blood	OBA:2052101		OBA:2052663		CD63/EDAR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053336	CD63/GLB1 protein amount ratio in blood	OBA:2052101		OBA:2052190		CD63/GLB1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053337	CD69/CDKN2D protein amount ratio in blood	OBA:2052102		OBA:2052309		CD69/CDKN2D protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053338	CD69/CEP43 protein amount ratio in blood	OBA:2052102		OBA:2052634		CD69/CEP43 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053339	CD69/CHMP1A protein amount ratio in blood	OBA:2052102		OBA:2052654		CD69/CHMP1A protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053340	CD69/CLEC1B protein amount ratio in blood	OBA:2052102		OBA:2052474		CD69/CLEC1B protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053341	CD69/CNST protein amount ratio in blood	OBA:2052102		OBA:2052487		CD69/CNST protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053342	CD69/CRKL protein amount ratio in blood	OBA:2052102		OBA:2052383		CD69/CRKL protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053343	CD69/DIABLO protein amount ratio in blood	OBA:2052102		OBA:2052253		CD69/DIABLO protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053344	CD69/DNAJA2 protein amount ratio in blood	OBA:2052102		OBA:2052153		CD69/DNAJA2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053345	CD69/DOK2 protein amount ratio in blood	OBA:2052102		OBA:2052085		CD69/DOK2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053346	CD69/EDAR protein amount ratio in blood	OBA:2052102		OBA:2052663		CD69/EDAR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053347	CD69/F11R protein amount ratio in blood	OBA:2052102		OBA:2052596		CD69/F11R protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053348	CD69/F2R protein amount ratio in blood	OBA:2052102		OBA:2052597		CD69/F2R protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053349	CD69/MPIG6B protein amount ratio in blood	OBA:2052102		OBA:2052387		CD69/MPIG6B protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053350	CD69/NFATC1 protein amount ratio in blood	OBA:2052102		OBA:2052537		CD69/NFATC1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053351	CD69/PLXNA4 protein amount ratio in blood	OBA:2052102		OBA:2052142		CD69/PLXNA4 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053352	CD69/PLXNB3 protein amount ratio in blood	OBA:2052102		OBA:2052144		CD69/PLXNB3 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053353	CD69/PPP1R2 protein amount ratio in blood	OBA:2052102		OBA:2052136		CD69/PPP1R2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053354	CD69/PTPN6 protein amount ratio in blood	OBA:2052102		OBA:2052070		CD69/PTPN6 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053355	CD69/RHOC protein amount ratio in blood	OBA:2052102		OBA:2052043		CD69/RHOC protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053356	CD69/SCARF1 protein amount ratio in blood	OBA:2052102		OBA:2052681		CD69/SCARF1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053357	CD69/SNAP23 protein amount ratio in blood	OBA:2052102		OBA:2052676		CD69/SNAP23 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053358	CD69/SNAP29 protein amount ratio in blood	OBA:2052102		OBA:2052677		CD69/SNAP29 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053359	CD69/TIA1 protein amount ratio in blood	OBA:2052102		OBA:2052002		CD69/TIA1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053360	CD69/TXNDC5 protein amount ratio in blood	OBA:2052102		OBA:2052775		CD69/TXNDC5 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053361	CD6/EZR protein amount ratio in blood	OBA:2051086		OBA:2052796		CD6/EZR protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053362	CD74/DLL1 protein amount ratio in blood	OBA:2052103		OBA:2052160		CD74/DLL1 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053363	CD74/IL18BP protein amount ratio in blood	OBA:2052103		OBA:2052360		CD74/IL18BP protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
OBA:2053364	CD74/JAM2 protein amount ratio in blood	OBA:2052103		OBA:2052624		CD74/JAM2 protein level ratio in blood				PMID:38412862	https://orcid.org/0000-0001-6757-4744		
