OBA:2041065	level of cyclic nucleotide-gated cation channel beta-1 in blood serum	amount of cyclic nucleotide-gated channel beta-1 in blood serum	amount of cyclic nucleotide-gated cation channel beta-1 in blood serum
OBA:2041110	level of cytochrome c oxidase subunit 7A-related protein, mitochondrial in blood serum	amount of cytochrome c oxidase subunit 7A2-like, mitochondrial in blood serum	amount of cytochrome c oxidase subunit 7A-related protein, mitochondrial in blood serum
OBA:2041252	level of phospholipase DDHD2 in blood serum	amount of triacylglycerol hydrolase DDHD2 in blood serum	amount of phospholipase DDHD2 in blood serum
OBA:2041320	level of deleted in malignant brain tumors 1 protein in blood serum	amount of scavenger receptor cysteine-rich domain-containing protein DMBT1 in blood serum	amount of deleted in malignant brain tumors 1 protein in blood serum
OBA:2041353	level of dipeptidyl aminopeptidase-like protein 6 in blood serum	amount of A-type potassium channel modulatory protein DPP6 in blood serum	amount of dipeptidyl aminopeptidase-like protein 6 in blood serum
OBA:2041408	level of vesicular, overexpressed in cancer, prosurvival protein 1 in blood serum	amount of WW domain binding protein VOPP1 in blood serum	amount of vesicular, overexpressed in cancer, prosurvival protein 1 in blood serum
OBA:2041440	level of translation initiation factor eIF-2B subunit alpha in blood serum	amount of translation initiation factor eIF2B subunit alpha in blood serum	amount of translation initiation factor eIF-2B subunit alpha in blood serum
OBA:2041480	level of ectonucleotide pyrophosphatase/phosphodiesterase family member 2 in blood serum	amount of autotaxin in blood serum	amount of ectonucleotide pyrophosphatase/phosphodiesterase family member 2 in blood serum
OBA:2041530	level of eyes absent homolog 2 in blood serum	amount of protein phosphatase EYA2 in blood serum	amount of eyes absent homolog 2 in blood serum
OBA:2041543	level of fumarylacetoacetate hydrolase domain-containing protein 1 in blood serum	amount of oxaloacetate tautomerase FAHD1, mitochondrial in blood serum	amount of fumarylacetoacetate hydrolase domain-containing protein 1 in blood serum
OBA:2041544	level of fumarylacetoacetate hydrolase domain-containing protein 2A in blood serum	amount of oxaloacetate tautomerase FAHD2A, mitochondrial in blood serum	amount of fumarylacetoacetate hydrolase domain-containing protein 2A in blood serum
OBA:2041546	level of Fas apoptotic inhibitory molecule 3 in blood serum	amount of immunoglobulin mu Fc receptor in blood serum	amount of Fas apoptotic inhibitory molecule 3 in blood serum
OBA:2041632	level of alpha-(1,3)-fucosyltransferase 10 in blood serum	amount of GDP-fucose protein O-fucosyltransferase 3 in blood serum	amount of alpha-(1,3)-fucosyltransferase 10 in blood serum
OBA:2041633	level of alpha-(1,3)-fucosyltransferase 11 in blood serum	amount of GDP-fucose protein O-fucosyltransferase 4 in blood serum	amount of alpha-(1,3)-fucosyltransferase 11 in blood serum
OBA:2041652	level of growth arrest and DNA damage-inducible proteins-interacting protein 1 in blood serum	amount of large ribosomal subunit protein mL64 in blood serum	amount of growth arrest and DNA damage-inducible proteins-interacting protein 1 in blood serum
OBA:2041750	level of receptor of activated protein C kinase 1 in blood serum	amount of small ribosomal subunit protein RACK1 in blood serum	amount of receptor of activated protein C kinase 1 in blood serum
OBA:2041756	level of glucosamine-6-phosphate isomerase 1 in blood serum	amount of glucosamine-6-phosphate deaminase 1 in blood serum	amount of glucosamine-6-phosphate isomerase 1 in blood serum
OBA:2041830	level of hyaluronan-binding protein 2 in blood serum	amount of factor VII-activating protease in blood serum	amount of hyaluronan-binding protein 2 in blood serum
OBA:2041848	level of histone deacetylase 6 in blood serum	amount of protein deacetylase HDAC6 in blood serum	amount of histone deacetylase 6 in blood serum
OBA:2041856	level of hepatocyte cell adhesion molecule in blood serum	amount of hepatic and glial cell adhesion molecule in blood serum	amount of hepatocyte cell adhesion molecule in blood serum
OBA:2041873	level of HERV-H LTR-associating protein 3 in blood serum	amount of putative uncharacterized protein ANKRD13C-DT in blood serum	amount of HERV-H LTR-associating protein 3 in blood serum
OBA:2041940	level of 17-beta-hydroxysteroid dehydrogenase 14 in blood serum	amount of L-fucose dehydrogenase in blood serum	amount of 17-beta-hydroxysteroid dehydrogenase 14 in blood serum
OBA:2041956	level of oxidoreductase HTATIP2 in blood serum	amount of protein HTATIP2 in blood serum	amount of oxidoreductase HTATIP2 in blood serum
OBA:2042067	level of insulin-like growth factor I in blood serum	amount of insulin-like growth factor 1 in blood serum	amount of insulin-like growth factor I in blood serum
OBA:2042089	level of Kv channel-interacting protein 1 in blood serum	amount of A-type potassium channel modulatory protein KCNIP1 in blood serum	amount of Kv channel-interacting protein 1 in blood serum
OBA:2042282	level of microtubule-associated proteins 1A/1B light chain 3A in blood serum	amount of microtubule-associated protein 1 light chain 3 alpha in blood serum	amount of microtubule-associated proteins 1A/1B light chain 3A in blood serum
OBA:2042283	level of microtubule-associated proteins 1A/1B light chain 3B in blood serum	amount of microtubule-associated protein 1 light chain 3 beta in blood serum	amount of microtubule-associated proteins 1A/1B light chain 3B in blood serum
OBA:2042284	level of microtubule-associated proteins 1A/1B light chain 3 beta 2 in blood serum	amount of microtubule-associated protein 1 light chain 3 beta 2 in blood serum	amount of microtubule-associated proteins 1A/1B light chain 3 beta 2 in blood serum
OBA:2042346	level of tRNA N(3)-methylcytidine methyltransferase METTL2B in blood serum	amount of tRNA N(3)-cytidine methyltransferase METTL2B in blood serum	amount of tRNA N(3)-methylcytidine methyltransferase METTL2B in blood serum
OBA:2042347	level of N6-adenosine-methyltransferase catalytic subunit in blood serum	amount of N(6)-adenosine-methyltransferase catalytic subunit METTL3 in blood serum	amount of N6-adenosine-methyltransferase catalytic subunit in blood serum
OBA:2042421	level of 39S ribosomal protein L1, mitochondrial in blood serum	amount of large ribosomal subunit protein uL1m in blood serum	amount of 39S ribosomal protein L1, mitochondrial in blood serum
OBA:2042422	level of 39S ribosomal protein L10, mitochondrial in blood serum	amount of large ribosomal subunit protein uL10m in blood serum	amount of 39S ribosomal protein L10, mitochondrial in blood serum
OBA:2042423	level of 39S ribosomal protein L12, mitochondrial in blood serum	amount of large ribosomal subunit protein bL12m in blood serum	amount of 39S ribosomal protein L12, mitochondrial in blood serum
OBA:2042424	level of 39S ribosomal protein L14, mitochondrial in blood serum	amount of large ribosomal subunit protein uL14m in blood serum	amount of 39S ribosomal protein L14, mitochondrial in blood serum
OBA:2042425	level of 39S ribosomal protein L2, mitochondrial in blood serum	amount of large ribosomal subunit protein uL2m in blood serum	amount of 39S ribosomal protein L2, mitochondrial in blood serum
OBA:2042426	level of 39S ribosomal protein L21, mitochondrial in blood serum	amount of large ribosomal subunit protein bL21m in blood serum	amount of 39S ribosomal protein L21, mitochondrial in blood serum
OBA:2042427	level of 39S ribosomal protein L28, mitochondrial in blood serum	amount of large ribosomal subunit protein bL28m in blood serum	amount of 39S ribosomal protein L28, mitochondrial in blood serum
OBA:2042428	level of 39S ribosomal protein L32, mitochondrial in blood serum	amount of large ribosomal subunit protein bL32m in blood serum	amount of 39S ribosomal protein L32, mitochondrial in blood serum
OBA:2042429	level of 39S ribosomal protein L33, mitochondrial in blood serum	amount of large ribosomal subunit protein bL33m in blood serum	amount of 39S ribosomal protein L33, mitochondrial in blood serum
OBA:2042430	level of 39S ribosomal protein L34, mitochondrial in blood serum	amount of large ribosomal subunit protein bL34m in blood serum	amount of 39S ribosomal protein L34, mitochondrial in blood serum
OBA:2042431	level of 39S ribosomal protein L38, mitochondrial in blood serum	amount of large ribosomal subunit protein mL38 in blood serum	amount of 39S ribosomal protein L38, mitochondrial in blood serum
OBA:2042432	level of 39S ribosomal protein L52, mitochondrial in blood serum	amount of large ribosomal subunit protein mL52 in blood serum	amount of 39S ribosomal protein L52, mitochondrial in blood serum
OBA:2042433	level of 39S ribosomal protein L55, mitochondrial in blood serum	amount of large ribosomal subunit protein mL55 in blood serum	amount of 39S ribosomal protein L55, mitochondrial in blood serum
OBA:2042434	level of 28S ribosomal protein S14, mitochondrial in blood serum	amount of small ribosomal subunit protein uS14m in blood serum	amount of 28S ribosomal protein S14, mitochondrial in blood serum
OBA:2042452	level of myotubularin-related protein 1 in blood serum	amount of phosphatidylinositol-3-phosphate phosphatase MTMR1 in blood serum	amount of myotubularin-related protein 1 in blood serum
OBA:2042453	level of myotubularin-related protein 6 in blood serum	amount of phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR6 in blood serum	amount of myotubularin-related protein 6 in blood serum
OBA:2042454	level of myotubularin-related protein 7 in blood serum	amount of phosphatidylinositol-3-phosphate phosphatase MTMR7 in blood serum	amount of myotubularin-related protein 7 in blood serum
OBA:2042505	level of sialic acid synthase in blood serum	amount of N-acetylneuraminate-9-phosphate synthase in blood serum	amount of sialic acid synthase in blood serum
OBA:2042551	level of NEDD8 protein in blood serum	amount of ubiquitin-like protein NEDD8 in blood serum	amount of NEDD8 protein in blood serum
OBA:2042596	level of nucleoside diphosphate kinase 7 in blood serum	amount of nucleoside diphosphate kinase homolog 7 in blood serum	amount of nucleoside diphosphate kinase 7 in blood serum
OBA:2042604	level of nodal modulator 2 in blood serum	amount of BOS complex subunit NOMO2 in blood serum	amount of nodal modulator 2 in blood serum
OBA:2042607	level of nitric oxide synthase, endothelial in blood serum	amount of nitric oxide synthase 3 in blood serum	amount of nitric oxide synthase, endothelial in blood serum
OBA:2042632	level of nuclear receptor subfamily 4 group A member 1 in blood serum	amount of nuclear receptor subfamily 4 immunity group A member 1 in blood serum	amount of nuclear receptor subfamily 4 group A member 1 in blood serum
OBA:2042810	level of prenylcysteine oxidase-like in blood serum	amount of prenylcysteine oxidase 1-like in blood serum	amount of prenylcysteine oxidase-like in blood serum
OBA:2042820	level of cAMP-specific 3',5'-cyclic phosphodiesterase 4A in blood serum	amount of 3',5'-cyclic-AMP phosphodiesterase 4A in blood serum	amount of cAMP-specific 3',5'-cyclic phosphodiesterase 4A in blood serum
OBA:2042821	level of cAMP-specific 3',5'-cyclic phosphodiesterase 4C in blood serum	amount of 3',5'-cyclic-AMP phosphodiesterase 4C in blood serum	amount of cAMP-specific 3',5'-cyclic phosphodiesterase 4C in blood serum
OBA:2043087	level of phosphotriesterase-related protein in blood serum	amount of N-acetyltaurine hydrolase in blood serum	amount of phosphotriesterase-related protein in blood serum
OBA:2043117	level of transcriptional activator protein Pur-beta in blood serum	amount of transcriptional regulator protein Pur-beta in blood serum	amount of transcriptional activator protein Pur-beta in blood serum
OBA:2043219	level of 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 in blood serum	amount of 5-hydroxymethyl-dUMP N-hydrolase in blood serum	amount of 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 in blood serum
OBA:2043239	level of replication initiator 1 in blood serum	amount of DNA-binding protein REPIN1 in blood serum	amount of replication initiator 1 in blood serum
OBA:2043272	level of synembryn-A in blood serum	amount of chaperone Ric-8A in blood serum	amount of synembryn-A in blood serum
OBA:2043318	level of 60S ribosomal protein L11 in blood serum	amount of eukaryotic-type large ribosomal subunit protein uL5 in blood serum	amount of 60S ribosomal protein L11 in blood serum
OBA:2043319	level of 60S ribosomal protein L12 in blood serum	amount of eukaryotic-type large ribosomal subunit protein uL11 in blood serum	amount of 60S ribosomal protein L12 in blood serum
OBA:2043320	level of 60S ribosomal protein L26-like 1 in blood serum	amount of ribosomal protein uL24-like in blood serum	amount of 60S ribosomal protein L26-like 1 in blood serum
OBA:2043321	level of 60S ribosomal protein L30 in blood serum	amount of large ribosomal subunit protein eL30 in blood serum	amount of 60S ribosomal protein L30 in blood serum
OBA:2043322	level of 60S ribosomal protein L38 in blood serum	amount of large ribosomal subunit protein eL38 in blood serum	amount of 60S ribosomal protein L38 in blood serum
OBA:2043323	level of 60S ribosomal protein L5 in blood serum	amount of eukaryotic-type large ribosomal subunit protein uL18 in blood serum	amount of 60S ribosomal protein L5 in blood serum
OBA:2043324	level of 60S acidic ribosomal protein P2 in blood serum	amount of large ribosomal subunit protein P2 in blood serum	amount of 60S acidic ribosomal protein P2 in blood serum
OBA:2043330	level of 40S ribosomal protein S12 in blood serum	amount of small ribosomal subunit protein eS12 in blood serum	amount of 40S ribosomal protein S12 in blood serum
OBA:2043331	level of 40S ribosomal protein S14 in blood serum	amount of eukaryotic-type small ribosomal subunit protein uS11 in blood serum	amount of 40S ribosomal protein S14 in blood serum
OBA:2043332	level of 40S ribosomal protein S19 in blood serum	amount of small ribosomal subunit protein eS19 in blood serum	amount of 40S ribosomal protein S19 in blood serum
OBA:2043333	level of 40S ribosomal protein S20 in blood serum	amount of eukaryotic-type small ribosomal subunit protein uS10 in blood serum	amount of 40S ribosomal protein S20 in blood serum
OBA:2043334	level of 40S ribosomal protein S25 in blood serum	amount of small ribosomal subunit protein eS25 in blood serum	amount of 40S ribosomal protein S25 in blood serum
OBA:2043335	level of 40S ribosomal protein S3a in blood serum	amount of small ribosomal subunit protein eS1 in blood serum	amount of 40S ribosomal protein S3a in blood serum
OBA:2043336	level of 40S ribosomal protein S4, X isoform in blood serum	amount of small ribosomal subunit protein eS4, X isoform in blood serum	amount of 40S ribosomal protein S4, X isoform in blood serum
OBA:2043337	level of 40S ribosomal protein S5 in blood serum	amount of eukaryotic-type small ribosomal subunit protein uS7 in blood serum	amount of 40S ribosomal protein S5 in blood serum
OBA:2043380	level of GTP-binding protein SAR1a in blood serum	amount of small COPII coat GTPase SAR1A in blood serum	amount of GTP-binding protein SAR1a in blood serum
OBA:2043381	level of GTP-binding protein SAR1b in blood serum	amount of small COPII coat GTPase SAR1B in blood serum	amount of GTP-binding protein SAR1b in blood serum
OBA:2043404	level of sodium channel subunit beta-2 in blood serum	amount of sodium channel regulatory subunit beta-2 in blood serum	amount of sodium channel subunit beta-2 in blood serum
OBA:2043405	level of sodium channel subunit beta-3 in blood serum	amount of sodium channel regulatory subunit beta-3 in blood serum	amount of sodium channel subunit beta-3 in blood serum
OBA:2043406	level of sodium channel subunit beta-4 in blood serum	amount of sodium channel regulatory subunit beta-4 in blood serum	amount of sodium channel subunit beta-4 in blood serum
OBA:2043518	level of spindle and kinetochore-associated protein 1 in blood serum	amount of SKA complex subunit 1 in blood serum	amount of spindle and kinetochore-associated protein 1 in blood serum
OBA:2043535	level of neutral and basic amino acid transport protein rBAT in blood serum	amount of amino acid transporter heavy chain SLC3A1 in blood serum	amount of neutral and basic amino acid transport protein rBAT in blood serum
OBA:2043619	level of ribosome biogenesis protein SPATA5 in blood serum	amount of ATPase family gene 2 protein homolog A in blood serum	amount of ribosome biogenesis protein SPATA5 in blood serum
OBA:2043683	level of sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase in blood serum	amount of alpha-N-acetylneuraminate alpha-2,8-sialyltransferase ST8SIA3 in blood serum	amount of sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase in blood serum
OBA:2043861	level of tight junction protein ZO-1 in blood serum	amount of tight junction protein 1 in blood serum	amount of tight junction protein ZO-1 in blood serum
OBA:2043910	level of thiamin pyrophosphokinase 1 in blood serum	amount of thiamine pyrophosphokinase 1 in blood serum	amount of thiamin pyrophosphokinase 1 in blood serum
OBA:2043951	level of protein TSSC4 in blood serum	amount of U5 small nuclear ribonucleoprotein TSSC4 in blood serum	amount of protein TSSC4 in blood serum
OBA:2044024	level of UDP-glucuronosyltransferase 1-6 in blood serum	amount of UDP-glucuronosyltransferase 1A6 in blood serum	amount of UDP-glucuronosyltransferase 1-6 in blood serum
OBA:2044095	level of vascular endothelial growth factor A in blood serum	amount of vascular endothelial growth factor A, long form in blood serum	amount of vascular endothelial growth factor A in blood serum
OBA:2044223	level of ZW10 interactor in blood serum	amount of outer kinetochore KNL1 complex subunit ZWINT in blood serum	amount of ZW10 interactor in blood serum
OBA:2044292	level of protein FAM102B in blood serum	amount of EEIG family member 2 in blood serum	amount of protein FAM102B in blood serum
OBA:2044426	level of cell surface hyaluronidase in blood serum	amount of cell surface hyaluronidase CEMIP2 in blood serum	amount of cell surface hyaluronidase in blood serum
OBA:2044435	level of putative chondrosarcoma-associated gene 1 protein in blood serum	amount of chondrosarcoma-associated gene 1 protein in blood serum	amount of putative chondrosarcoma-associated gene 1 protein in blood serum
OBA:2044456	level of WSC domain-containing protein 2 in blood serum	amount of sialate:O-sulfotransferase 2 in blood serum	amount of WSC domain-containing protein 2 in blood serum
OBA:2044460	level of cotranscriptional regulator FAM172A in blood serum	amount of cotranscriptional regulator ARB2A in blood serum	amount of cotranscriptional regulator FAM172A in blood serum
OBA:2044512	level of adhesion G-protein coupled receptor F2 in blood serum	amount of putative adhesion G protein-coupled receptor F2P in blood serum	amount of adhesion G-protein coupled receptor F2 in blood serum
OBA:2044519	level of probable dimethyladenosine transferase in blood serum	amount of dimethyladenosine transferase in blood serum	amount of probable dimethyladenosine transferase in blood serum
OBA:2044587	level of putative deoxyribonuclease TATDN3 in blood serum	amount of deoxyribonuclease TATDN3 in blood serum	amount of putative deoxyribonuclease TATDN3 in blood serum
OBA:2044693	level of BRCA1-associated ATM activator 1 in blood serum	amount of integrator complex assembly factor BRAT1 in blood serum	amount of BRCA1-associated ATM activator 1 in blood serum
OBA:2044703	level of coiled-coil domain-containing protein 115 in blood serum	amount of vacuolar ATPase assembly protein VMA22 in blood serum	amount of coiled-coil domain-containing protein 115 in blood serum
OBA:2044707	level of coiled-coil domain-containing protein 103 in blood serum	amount of dynein axonemal assembly factor 19 in blood serum	amount of coiled-coil domain-containing protein 103 in blood serum
OBA:2044770	level of acidic leucine-rich nuclear phosphoprotein 32 family member C in blood serum	amount of putative uncharacterized protein ANP32CP in blood serum	amount of acidic leucine-rich nuclear phosphoprotein 32 family member C in blood serum
OBA:2044818	level of protein Frey in blood serum	amount of protein Frey 1 in blood serum	amount of protein Frey in blood serum
OBA:2044826	level of HUWE1-associated protein modifying stress responses in blood serum	amount of HUWE1-associated protein modifying stress responses 1 in blood serum	amount of HUWE1-associated protein modifying stress responses in blood serum
OBA:2044828	level of UPF0692 protein C19orf54 in blood serum	amount of actin maturation protease in blood serum	amount of UPF0692 protein C19orf54 in blood serum
OBA:2044842	level of uncharacterized protein C2orf73 in blood serum	amount of ciliary microtubule inner protein 6 in blood serum	amount of uncharacterized protein C2orf73 in blood serum
OBA:2044887	level of uncharacterized protein C19orf84 in blood serum	amount of piRNA-mediated silencing protein C19orf84 in blood serum	amount of uncharacterized protein C19orf84 in blood serum
OBA:2044911	level of chromatin complexes subunit BAP18 (human) in blood serum	amount of BPTF-associated chromatin complex component 1 (human) in blood serum	amount of chromatin complexes subunit BAP18 (human) in blood serum
OBA:2044927	level of DNA-(apurinic or apyrimidinic site) endonuclease in blood serum	amount of DNA repair nuclease/redox regulator APEX1 in blood serum	amount of DNA-(apurinic or apyrimidinic site) endonuclease in blood serum
OBA:2044990	level of nodal modulator 1 in blood serum	amount of BOS complex subunit NOMO1 in blood serum	amount of nodal modulator 1 in blood serum
OBA:2045061	level of Phosphatidylcholine (14:0_16:0) in blood serum	amount of phosphatidylcholine 14:0_16:0 in blood serum	amount of Phosphatidylcholine (14:0_16:0) in blood serum
OBA:2045062	level of Phosphatidylcholine (14:0_18:1) in blood serum	amount of PC(14:0_18:1) in blood serum	amount of Phosphatidylcholine (14:0_18:1) in blood serum
OBA:2045065	level of Phosphatidylcholine (15:0_18:2) in blood serum	amount of PC(15:0_18:2) in blood serum	amount of Phosphatidylcholine (15:0_18:2) in blood serum
OBA:2045067	level of Phosphatidylcholine (16:0_16:0) in blood serum	amount of phosphatidylcholine 16:0_16:0 in blood serum	amount of Phosphatidylcholine (16:0_16:0) in blood serum
OBA:2045068	level of Phosphatidylcholine (16:0_16:1) in blood serum	amount of PC(16:0_16:1) in blood serum	amount of Phosphatidylcholine (16:0_16:1) in blood serum
OBA:2045069	level of Phosphatidylcholine (16:0_18:0) in blood serum	amount of phosphatidylcholine 16:0_18:0 in blood serum	amount of Phosphatidylcholine (16:0_18:0) in blood serum
OBA:2045070	level of Phosphatidylcholine (16:0_18:1) in blood serum	amount of PC(16:0_18:1) in blood serum	amount of Phosphatidylcholine (16:0_18:1) in blood serum
OBA:2045076	level of Phosphatidylcholine (16:0_20:4) in blood serum	amount of PC(16:0_20:4) in blood serum	amount of Phosphatidylcholine (16:0_20:4) in blood serum
OBA:2045078	level of Phosphatidylcholine (16:0_22:4) in blood serum	amount of PC(16:0_22:4) in blood serum	amount of Phosphatidylcholine (16:0_22:4) in blood serum
OBA:2045082	level of Phosphatidylcholine (16:1_18:1) in blood serum	amount of PC(16:1_18:1) in blood serum	amount of Phosphatidylcholine (16:1_18:1) in blood serum
OBA:2045085	level of Phosphatidylcholine (17:0_18:1) in blood serum	amount of PC(17:0_18:1) in blood serum	amount of Phosphatidylcholine (17:0_18:1) in blood serum
OBA:2045086	level of Phosphatidylcholine (17:0_18:2) in blood serum	amount of PC(17:0_18:2) in blood serum	amount of Phosphatidylcholine (17:0_18:2) in blood serum
OBA:2045087	level of Phosphatidylcholine (17:0_20:4) in blood serum	amount of PC(17:0_20:4) in blood serum	amount of Phosphatidylcholine (17:0_20:4) in blood serum
OBA:2045089	level of Phosphatidylcholine (18:0_18:1) in blood serum	amount of PC(18:0_18:1) in blood serum	amount of Phosphatidylcholine (18:0_18:1) in blood serum
OBA:2045094	level of Phosphatidylcholine (18:0_20:4) in blood serum	amount of PC(18:0_20:4) in blood serum	amount of Phosphatidylcholine (18:0_20:4) in blood serum
OBA:2045099	level of Phosphatidylcholine (18:1_18:1) in blood serum	amount of PC(18:1_18:1) in blood serum	amount of Phosphatidylcholine (18:1_18:1) in blood serum
OBA:2045104	level of Phosphatidylcholine (18:1_20:4) in blood serum	amount of PC(18:1_20:4) in blood serum	amount of Phosphatidylcholine (18:1_20:4) in blood serum
OBA:2045112	level of Phosphatidylcholine (O-16:0_16:1) in blood serum	amount of phosphatidylcholine O-16:0_16:1 in blood serum	amount of Phosphatidylcholine (O-16:0_16:1) in blood serum
OBA:2045116	level of Phosphatidylcholine (O-16:0_20:4) in blood serum	amount of phosphatidylcholine O-16:0_20:4 in blood serum	amount of Phosphatidylcholine (O-16:0_20:4) in blood serum
OBA:2045120	level of Phosphatidylcholine (O-16:1_18:1) in blood serum	amount of phosphatidylcholine O-16:1_18:1 in blood serum	amount of Phosphatidylcholine (O-16:1_18:1) in blood serum
OBA:2045128	level of Phosphatidylcholine (O-18:1_16:0) in blood serum	amount of phosphatidylcholine O-18:1_16:0 in blood serum	amount of Phosphatidylcholine (O-18:1_16:0) in blood serum
OBA:2045137	level of Phosphatidylethanolamine (16:0_20:4) in blood serum	amount of PE(16:0_20:4) in blood serum	amount of Phosphatidylethanolamine (16:0_20:4) in blood serum
OBA:2045140	level of Phosphatidylethanolamine (18:0_20:4) in blood serum	amount of PE(18:0_20:4) in blood serum	amount of Phosphatidylethanolamine (18:0_20:4) in blood serum
